step,loss,lr,tokens_per_sec,total_tokens,elapsed_min
13975,3.022208,0.00029018,28741,1373798400,797.70
13980,3.292301,0.00029017,28735,1374289920,797.99
13985,3.321082,0.00029016,28741,1374781440,798.27
13990,3.136357,0.00029015,28744,1375272960,798.56
13995,3.369395,0.00029014,28738,1375764480,798.84
14000,3.251543,0.00029014,28742,1376256000,799.13
14005,3.329655,0.00029013,27254,1376747520,799.43
14010,3.217270,0.00029012,28741,1377239040,799.71
14015,3.354961,0.00029011,28742,1377730560,800.00
14020,3.245677,0.00029010,28741,1378222080,800.28
14025,3.262048,0.00029009,28740,1378713600,800.57
14030,3.324058,0.00029009,28742,1379205120,800.85
14035,3.260068,0.00029008,28742,1379696640,801.14
14040,3.323268,0.00029007,28742,1380188160,801.42
14045,3.299624,0.00029006,28741,1380679680,801.71
14050,3.311171,0.00029005,28738,1381171200,801.99
14055,3.481793,0.00029005,28739,1381662720,802.28
14060,3.314798,0.00029004,28741,1382154240,802.56
14065,3.374895,0.00029003,28741,1382645760,802.85
14070,3.303496,0.00029002,28741,1383137280,803.13
14075,3.405292,0.00029001,28743,1383628800,803.42
14080,3.289880,0.00029001,28742,1384120320,803.70
14085,3.318063,0.00029000,28741,1384611840,803.99
14090,3.253200,0.00028999,28742,1385103360,804.27
14095,3.301045,0.00028998,28739,1385594880,804.56
14100,3.241272,0.00028997,28738,1386086400,804.84
14105,3.284010,0.00028996,28742,1386577920,805.13
14110,2.609664,0.00028996,28743,1387069440,805.41
14115,0.595647,0.00028995,28747,1387560960,805.70
14120,2.573972,0.00028994,28744,1388052480,805.98
14125,3.364428,0.00028993,28743,1388544000,806.27
14130,3.208917,0.00028992,28742,1389035520,806.55
14135,3.372584,0.00028991,28743,1389527040,806.84
14140,3.281754,0.00028991,28742,1390018560,807.12
14145,3.341813,0.00028990,28742,1390510080,807.41
14150,3.247882,0.00028989,28740,1391001600,807.69
14155,3.334945,0.00028988,28742,1391493120,807.98
14160,3.272434,0.00028987,28740,1391984640,808.26
14165,3.274492,0.00028987,28742,1392476160,808.55
14170,3.198264,0.00028986,28743,1392967680,808.83
14175,3.308457,0.00028985,28744,1393459200,809.12
14180,3.150993,0.00028984,28742,1393950720,809.40
14185,3.438240,0.00028983,28744,1394442240,809.69
14190,3.251554,0.00028982,28743,1394933760,809.97
14195,3.391309,0.00028982,28744,1395425280,810.26
14200,3.247978,0.00028981,28744,1395916800,810.54
14205,3.294816,0.00028980,28742,1396408320,810.83
14210,3.402949,0.00028979,28741,1396899840,811.11
14215,3.279435,0.00028978,28743,1397391360,811.40
14220,3.340670,0.00028978,28743,1397882880,811.68
14225,3.166364,0.00028977,28738,1398374400,811.97
14230,3.356153,0.00028976,28743,1398865920,812.25
14235,3.236116,0.00028975,28743,1399357440,812.54
14240,3.349472,0.00028974,28741,1399848960,812.82
14245,3.214121,0.00028973,28744,1400340480,813.11
14250,3.283276,0.00028973,28743,1400832000,813.39
14255,3.049801,0.00028972,28745,1401323520,813.68
14260,2.779471,0.00028971,28745,1401815040,813.96
14265,3.327498,0.00028970,28743,1402306560,814.25
14270,3.241905,0.00028969,28743,1402798080,814.53
14275,3.311479,0.00028968,28743,1403289600,814.82
14280,3.319473,0.00028968,28743,1403781120,815.10
14285,3.390694,0.00028967,28743,1404272640,815.39
14290,3.341975,0.00028966,28743,1404764160,815.67
14295,3.250085,0.00028965,28740,1405255680,815.96
14300,3.340466,0.00028964,28742,1405747200,816.24
14305,3.309237,0.00028963,28741,1406238720,816.53
14310,3.248233,0.00028963,28740,1406730240,816.81
14315,3.287648,0.00028962,28742,1407221760,817.10
14320,3.268821,0.00028961,28742,1407713280,817.38
14325,3.240435,0.00028960,28741,1408204800,817.67
14330,3.162310,0.00028959,28742,1408696320,817.95
14335,3.315222,0.00028958,28743,1409187840,818.24
14340,3.236019,0.00028958,28743,1409679360,818.52
14345,3.366258,0.00028957,28742,1410170880,818.81
14350,3.230848,0.00028956,28743,1410662400,819.09
14355,3.316142,0.00028955,28742,1411153920,819.38
14360,3.266256,0.00028954,28737,1411645440,819.66
14365,3.277685,0.00028953,28741,1412136960,819.95
14370,3.305529,0.00028953,28743,1412628480,820.23
14375,3.137535,0.00028952,28744,1413120000,820.52
14380,2.566985,0.00028951,28743,1413611520,820.80
14385,3.285794,0.00028950,28741,1414103040,821.09
14390,3.296941,0.00028949,28743,1414594560,821.37
14395,3.240348,0.00028948,28740,1415086080,821.66
14400,3.323020,0.00028948,28739,1415577600,821.94
14405,3.315969,0.00028947,28743,1416069120,822.23
14410,3.232089,0.00028946,28743,1416560640,822.51
14415,3.337004,0.00028945,28741,1417052160,822.80
14420,3.227876,0.00028944,28743,1417543680,823.08
14425,3.305032,0.00028943,28738,1418035200,823.37
14430,3.272308,0.00028943,28742,1418526720,823.65
14435,3.238227,0.00028942,28743,1419018240,823.94
14440,3.343548,0.00028941,28742,1419509760,824.22
14445,3.220764,0.00028940,28742,1420001280,824.51
14450,3.359297,0.00028939,28740,1420492800,824.79
14455,3.228939,0.00028938,28744,1420984320,825.08
14460,3.380330,0.00028937,28743,1421475840,825.36
14465,3.264381,0.00028937,28742,1421967360,825.65
14470,3.257615,0.00028936,28744,1422458880,825.93
14475,3.292929,0.00028935,28742,1422950400,826.22
14480,3.183364,0.00028934,28743,1423441920,826.50
14485,3.312089,0.00028933,28743,1423933440,826.79
14490,3.164629,0.00028932,28743,1424424960,827.07
14495,3.376558,0.00028932,28742,1424916480,827.36
14500,3.301495,0.00028931,28743,1425408000,827.64
14505,3.321230,0.00028930,27862,1425899520,827.94
14510,2.835280,0.00028929,28746,1426391040,828.22
14515,3.047057,0.00028928,28744,1426882560,828.51
14520,3.297052,0.00028927,28742,1427374080,828.79
14525,3.204222,0.00028927,28743,1427865600,829.08
14530,3.365862,0.00028926,28742,1428357120,829.36
14535,3.117355,0.00028925,28742,1428848640,829.65
14540,3.282515,0.00028924,28743,1429340160,829.93
14545,3.205512,0.00028923,28742,1429831680,830.22
14550,3.361693,0.00028922,28736,1430323200,830.50
14555,2.322814,0.00028921,28746,1430814720,830.79
14560,1.975756,0.00028921,28743,1431306240,831.07
14565,3.346911,0.00028920,28743,1431797760,831.36
14570,3.273478,0.00028919,28736,1432289280,831.64
14575,3.272606,0.00028918,28741,1432780800,831.93
14580,3.343034,0.00028917,28743,1433272320,832.21
14585,3.201625,0.00028916,28744,1433763840,832.50
14590,3.315084,0.00028915,28740,1434255360,832.78
14595,3.270872,0.00028915,28743,1434746880,833.07
14600,3.268635,0.00028914,28742,1435238400,833.35
14605,3.352300,0.00028913,28743,1435729920,833.64
14610,3.254011,0.00028912,28743,1436221440,833.92
14615,3.348623,0.00028911,28743,1436712960,834.21
14620,3.195876,0.00028910,28743,1437204480,834.49
14625,3.385338,0.00028910,28741,1437696000,834.78
14630,3.235485,0.00028909,28742,1438187520,835.06
14635,2.633344,0.00028908,28744,1438679040,835.35
14640,3.260205,0.00028907,28742,1439170560,835.63
14645,3.362363,0.00028906,28742,1439662080,835.92
14650,3.254456,0.00028905,28742,1440153600,836.20
14655,3.250715,0.00028904,28738,1440645120,836.49
14660,3.243897,0.00028904,28735,1441136640,836.77
14665,3.338752,0.00028903,28741,1441628160,837.06
14670,3.243383,0.00028902,28741,1442119680,837.34
14675,3.363068,0.00028901,28741,1442611200,837.63
14680,3.306473,0.00028900,28741,1443102720,837.91
14685,3.272424,0.00028899,28743,1443594240,838.20
14690,3.338041,0.00028898,28742,1444085760,838.48
14695,3.197172,0.00028898,28742,1444577280,838.77
14700,3.338038,0.00028897,28742,1445068800,839.05
14705,3.335457,0.00028896,28741,1445560320,839.34
14710,3.395353,0.00028895,28741,1446051840,839.62
14715,3.219767,0.00028894,28742,1446543360,839.91
14720,3.352436,0.00028893,28741,1447034880,840.19
14725,3.096484,0.00028892,28741,1447526400,840.48
14730,3.353972,0.00028892,28738,1448017920,840.76
14735,3.320506,0.00028891,28742,1448509440,841.05
14740,3.348134,0.00028890,28740,1449000960,841.33
14745,3.245695,0.00028889,28738,1449492480,841.62
14750,3.261256,0.00028888,28742,1449984000,841.90
14755,3.145356,0.00028887,28742,1450475520,842.19
14760,3.370954,0.00028886,28742,1450967040,842.47
14765,1.992206,0.00028886,28740,1451458560,842.76
14770,0.583278,0.00028885,28747,1451950080,843.04
14775,3.083948,0.00028884,28743,1452441600,843.33
14780,3.264818,0.00028883,28740,1452933120,843.61
14785,3.343572,0.00028882,28741,1453424640,843.90
14790,3.370191,0.00028881,28742,1453916160,844.19
14795,3.338823,0.00028880,28741,1454407680,844.47
14800,3.248024,0.00028880,28743,1454899200,844.76
14805,3.351689,0.00028879,28742,1455390720,845.04
14810,3.306676,0.00028878,28742,1455882240,845.33
14815,3.327802,0.00028877,28741,1456373760,845.61
14820,3.313107,0.00028876,28740,1456865280,845.90
14825,3.200832,0.00028875,28742,1457356800,846.18
14830,3.297085,0.00028874,28742,1457848320,846.47
14835,3.273632,0.00028873,28742,1458339840,846.75
14840,3.308024,0.00028873,28741,1458831360,847.04
14845,3.318110,0.00028872,28742,1459322880,847.32
14850,3.258179,0.00028871,28741,1459814400,847.61
14855,3.187394,0.00028870,28742,1460305920,847.89
14860,3.198743,0.00028869,28741,1460797440,848.18
14865,3.326838,0.00028868,28741,1461288960,848.46
14870,3.236638,0.00028867,28741,1461780480,848.75
14875,3.352411,0.00028867,28741,1462272000,849.03
14880,3.272744,0.00028866,28743,1462763520,849.32
14885,3.334096,0.00028865,28741,1463255040,849.60
14890,3.290692,0.00028864,28742,1463746560,849.89
14895,3.180957,0.00028863,28743,1464238080,850.17
14900,3.346410,0.00028862,28741,1464729600,850.46
14905,3.301598,0.00028861,28742,1465221120,850.74
14910,2.815674,0.00028860,28743,1465712640,851.03
14915,2.916589,0.00028860,28736,1466204160,851.31
14920,3.381531,0.00028859,28740,1466695680,851.60
14925,3.255735,0.00028858,28742,1467187200,851.88
14930,3.353355,0.00028857,28742,1467678720,852.17
14935,3.264833,0.00028856,28741,1468170240,852.45
14940,3.286998,0.00028855,28741,1468661760,852.74
14945,3.265160,0.00028854,28741,1469153280,853.02
14950,3.356625,0.00028853,28742,1469644800,853.31
14955,3.317992,0.00028853,28742,1470136320,853.59
14960,3.330260,0.00028852,28743,1470627840,853.88
14965,3.303956,0.00028851,28742,1471119360,854.16
14970,3.296383,0.00028850,28742,1471610880,854.45
14975,3.297359,0.00028849,28739,1472102400,854.73
14980,3.306887,0.00028848,28740,1472593920,855.02
14985,3.227308,0.00028847,28742,1473085440,855.30
14990,3.170930,0.00028846,28742,1473576960,855.59
14995,3.390411,0.00028846,28740,1474068480,855.87
15000,3.177971,0.00028845,28735,1474560000,856.16
15005,3.281134,0.00028844,26479,1475051520,856.47
15010,3.262762,0.00028843,28738,1475543040,856.75
15015,3.324490,0.00028842,28734,1476034560,857.04
15020,3.180896,0.00028841,28741,1476526080,857.32
15025,3.347126,0.00028840,28742,1477017600,857.61
15030,2.595971,0.00028839,28741,1477509120,857.89
15035,3.302139,0.00028839,28742,1478000640,858.18
15040,3.207139,0.00028838,28744,1478492160,858.46
15045,3.356593,0.00028837,28742,1478983680,858.75
15050,3.211241,0.00028836,28742,1479475200,859.03
15055,3.302469,0.00028835,28742,1479966720,859.32
15060,3.261468,0.00028834,28741,1480458240,859.60
15065,3.297959,0.00028833,28741,1480949760,859.89
15070,3.379264,0.00028832,28742,1481441280,860.17
15075,3.191843,0.00028832,28743,1481932800,860.46
15080,3.382646,0.00028831,28741,1482424320,860.74
15085,3.205802,0.00028830,28740,1482915840,861.03
15090,3.291025,0.00028829,28737,1483407360,861.31
15095,3.209185,0.00028828,28742,1483898880,861.60
15100,3.393659,0.00028827,28742,1484390400,861.88
15105,3.302615,0.00028826,28742,1484881920,862.17
15110,3.316610,0.00028825,28741,1485373440,862.45
15115,3.260679,0.00028825,28739,1485864960,862.74
15120,3.292100,0.00028824,28728,1486356480,863.02
15125,3.298120,0.00028823,28741,1486848000,863.31
15130,3.169770,0.00028822,28744,1487339520,863.59
15135,3.290764,0.00028821,28743,1487831040,863.88
15140,3.203845,0.00028820,28743,1488322560,864.16
15145,2.775660,0.00028819,28745,1488814080,864.45
15150,3.158690,0.00028818,28743,1489305600,864.73
15155,3.283889,0.00028817,28743,1489797120,865.02
15160,3.313955,0.00028817,28744,1490288640,865.30
15165,3.319242,0.00028816,28744,1490780160,865.59
15170,3.265645,0.00028815,28743,1491271680,865.87
15175,3.291186,0.00028814,28743,1491763200,866.16
15180,3.270233,0.00028813,28744,1492254720,866.44
15185,3.314400,0.00028812,28744,1492746240,866.73
15190,3.324933,0.00028811,28742,1493237760,867.01
15195,3.261612,0.00028810,28743,1493729280,867.30
15200,3.264997,0.00028809,28742,1494220800,867.58
15205,3.273835,0.00028809,28743,1494712320,867.87
15210,3.289137,0.00028808,28743,1495203840,868.15
15215,3.221122,0.00028807,28743,1495695360,868.44
15220,3.264370,0.00028806,28742,1496186880,868.72
15225,3.237160,0.00028805,28742,1496678400,869.01
15230,3.240815,0.00028804,28743,1497169920,869.29
15235,3.175995,0.00028803,28743,1497661440,869.58
15240,3.289925,0.00028802,28742,1498152960,869.86
15245,3.251196,0.00028801,28742,1498644480,870.15
15250,3.380866,0.00028801,28743,1499136000,870.43
15255,3.473595,0.00028800,28742,1499627520,870.72
15260,3.338845,0.00028799,28738,1500119040,871.00
15265,3.280103,0.00028798,28740,1500610560,871.29
15270,3.225666,0.00028797,28742,1501102080,871.57
15275,3.226088,0.00028796,28740,1501593600,871.86
15280,3.275989,0.00028795,28742,1502085120,872.14
15285,3.302642,0.00028794,28742,1502576640,872.43
15290,3.140802,0.00028793,28742,1503068160,872.71
15295,3.248607,0.00028793,28743,1503559680,873.00
15300,3.119030,0.00028792,28743,1504051200,873.28
15305,1.404358,0.00028791,28746,1504542720,873.57
15310,2.363107,0.00028790,28744,1505034240,873.85
15315,3.358140,0.00028789,28743,1505525760,874.14
15320,3.291407,0.00028788,28742,1506017280,874.42
15325,3.303518,0.00028787,28743,1506508800,874.71
15330,3.262912,0.00028786,28744,1507000320,874.99
15335,3.222735,0.00028785,28743,1507491840,875.28
15340,3.222122,0.00028784,28741,1507983360,875.56
15345,3.311577,0.00028784,28745,1508474880,875.85
15350,3.186000,0.00028783,28743,1508966400,876.13
15355,3.357986,0.00028782,28743,1509457920,876.42
15360,3.195389,0.00028781,28742,1509949440,876.70
15365,3.381866,0.00028780,28743,1510440960,876.99
15370,3.242391,0.00028779,28742,1510932480,877.27
15375,3.337789,0.00028778,28743,1511424000,877.56
15380,3.294370,0.00028777,28740,1511915520,877.84
15385,3.318845,0.00028776,28742,1512407040,878.13
15390,3.466660,0.00028775,28743,1512898560,878.41
15395,3.281127,0.00028775,28743,1513390080,878.70
15400,3.324326,0.00028774,28743,1513881600,878.98
15405,3.275082,0.00028773,28742,1514373120,879.27
15410,3.186980,0.00028772,28743,1514864640,879.55
15415,3.351545,0.00028771,28742,1515356160,879.84
15420,3.205556,0.00028770,28742,1515847680,880.12
15425,3.332898,0.00028769,28741,1516339200,880.41
15430,2.698556,0.00028768,28742,1516830720,880.69
15435,2.892023,0.00028767,28739,1517322240,880.98
15440,3.097815,0.00028766,28743,1517813760,881.26
15445,3.251959,0.00028766,28742,1518305280,881.55
15450,3.312293,0.00028765,28744,1518796800,881.83
15455,3.252010,0.00028764,28743,1519288320,882.12
15460,3.286994,0.00028763,28742,1519779840,882.40
15465,3.219662,0.00028762,28741,1520271360,882.69
15470,3.369386,0.00028761,28741,1520762880,882.97
15475,3.227900,0.00028760,28741,1521254400,883.26
15480,3.405798,0.00028759,28744,1521745920,883.54
15485,3.214996,0.00028758,28743,1522237440,883.83
15490,3.522925,0.00028757,28742,1522728960,884.11
15495,3.303305,0.00028756,28743,1523220480,884.40
15500,3.227776,0.00028756,28743,1523712000,884.68
15505,3.241685,0.00028755,27234,1524203520,884.98
15510,3.356691,0.00028754,28743,1524695040,885.27
15515,3.224021,0.00028753,28743,1525186560,885.55
15520,3.309002,0.00028752,28731,1525678080,885.84
15525,3.155881,0.00028751,28743,1526169600,886.12
15530,3.298965,0.00028750,28744,1526661120,886.41
15535,3.263655,0.00028749,28742,1527152640,886.69
15540,3.299479,0.00028748,28743,1527644160,886.98
15545,3.300547,0.00028747,28744,1528135680,887.26
15550,3.230573,0.00028746,28743,1528627200,887.55
15555,3.263357,0.00028746,28742,1529118720,887.83
15560,3.305879,0.00028745,28741,1529610240,888.12
15565,3.204156,0.00028744,28744,1530101760,888.40
15570,2.566323,0.00028743,28744,1530593280,888.69
15575,3.302021,0.00028742,28743,1531084800,888.97
15580,3.243692,0.00028741,28743,1531576320,889.26
15585,3.262265,0.00028740,28743,1532067840,889.54
15590,3.133415,0.00028739,28743,1532559360,889.83
15595,3.305162,0.00028738,28743,1533050880,890.11
15600,3.259459,0.00028737,28742,1533542400,890.40
15605,3.298704,0.00028736,28739,1534033920,890.68
15610,3.224612,0.00028736,28742,1534525440,890.97
15615,3.355942,0.00028735,28742,1535016960,891.25
15620,3.212823,0.00028734,28742,1535508480,891.54
15625,3.230809,0.00028733,28741,1536000000,891.82
15630,3.276592,0.00028732,28742,1536491520,892.11
15635,3.241698,0.00028731,28743,1536983040,892.39
15640,3.187366,0.00028730,28743,1537474560,892.68
15645,3.244805,0.00028729,28742,1537966080,892.96
15650,3.235256,0.00028728,28742,1538457600,893.25
15655,3.318431,0.00028727,28743,1538949120,893.53
15660,3.255163,0.00028726,28743,1539440640,893.82
15665,3.275782,0.00028725,28742,1539932160,894.10
15670,3.203469,0.00028725,28743,1540423680,894.39
15675,3.243246,0.00028724,28736,1540915200,894.67
15680,3.243624,0.00028723,28738,1541406720,894.96
15685,3.262680,0.00028722,28742,1541898240,895.24
15690,2.528578,0.00028721,28744,1542389760,895.53
15695,3.285225,0.00028720,28742,1542881280,895.81
15700,3.279726,0.00028719,28742,1543372800,896.10
15705,3.196397,0.00028718,28744,1543864320,896.38
15710,3.395257,0.00028717,28741,1544355840,896.67
15715,3.237702,0.00028716,28742,1544847360,896.95
15720,3.296822,0.00028715,28742,1545338880,897.24
15725,3.388928,0.00028714,28742,1545830400,897.52
15730,3.253789,0.00028714,28741,1546321920,897.81
15735,3.384805,0.00028713,28743,1546813440,898.09
15740,3.215377,0.00028712,28743,1547304960,898.38
15745,3.341510,0.00028711,28742,1547796480,898.66
15750,3.261842,0.00028710,28743,1548288000,898.95
15755,3.285598,0.00028709,28743,1548779520,899.23
15760,3.322802,0.00028708,28743,1549271040,899.52
15765,3.217255,0.00028707,28740,1549762560,899.80
15770,3.300543,0.00028706,28743,1550254080,900.09
15775,3.202341,0.00028705,28742,1550745600,900.37
15780,3.251906,0.00028704,28739,1551237120,900.66
15785,3.225559,0.00028703,28744,1551728640,900.94
